Year,Month,Amount,Term,Bank,State,City,Zip,CreateJob,NoEmp,RealEstate,RevLineCr,UrbanRural,Default
2004,February,175000,240,"CAPITAL ACCESS GROUP, INC.",CA,OAKLAND,94607,5,6,Yes,N,Urban,0
2004,January,721000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,LOS ANGELES,91352,6,2,Yes,N,Urban,0
2004,December,10000,84,BANK OF AMERICA NATL ASSOC,CA,LA HABRA,92630,0,1,No,Y,Urban,0
2004,March,25000,84,CAPITAL ONE NATL ASSOC,CA,TEHACHAPI,93561,0,4,No,N,Undefined,0
2004,May,216429,8,WELLS FARGO BANK NATL ASSOC,CA,STOCKTON,95209,1,3,No,Y,Urban,1
2004,March,252000,120,BBCN BANK,CA,LOS ANGELES,90066,0,6,No,N,Urban,0
2004,August,270000,294,BANCO POPULAR NORTH AMERICA,CA,BELL GARDENS,90201,3,3,Yes,N,Urban,0
2004,July,31500,84,BANK OF AMERICA NATL ASSOC,CA,SAN DIEGO,92131,0,19,No,Y,Urban,0
2004,May,700000,120,WILSHIRE BANK,CA,LOS ANGELES,90031,0,8,No,N,Urban,0
2004,March,187500,300,HERITAGE BANK OF COMMERCE,CA,BETHEL ISLAND,94511,0,6,Yes,N,Urban,0
2004,January,30390,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,91605,3,20,No,Y,Urban,0
2004,October,371000,240,CDC SMALL BUS. FINAN CORP,CA,SANTA ANA,92701,10,20,Yes,N,Urban,0
2004,March,75000,120,PFF BANK & TRUST,CA,LA VERNE,91750,0,3,No,N,Urban,0
2004,November,200000,84,BANK OF AMERICA NATL ASSOC,CA,BAKERSFIELD,93308,1,7,No,Y,Urban,0
2004,August,13200,32,BANK OF AMERICA NATL ASSOC,CA,RIVERSIDE,92506,5,5,No,Y,Urban,1
2004,February,10000,36,BANK OF AMERICA NATL ASSOC,CA,VALLEJO,94591,0,4,No,Y,Urban,1
2004,December,10000,84,BANK OF AMERICA NATL ASSOC,CA,SAN DIEGO,92126,0,1,No,Y,Urban,0
2004,April,140000,300,UMPQUA BANK,CA,SUSANVILLE,96130,2,4,Yes,N,Urban,0
2004,May,756000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,WALNUT,91367,100,600,Yes,N,Urban,0
2004,December,100645,36,WELLS FARGO BANK NATL ASSOC,CA,LOS ANGELES,90045,5,2,No,Y,Urban,1
2004,November,1001000,240,SBA - EDF ENFORCEMENT ACTION,CA,TEMECULA,92592,27,3,Yes,N,Urban,0
2004,July,314300,300,UMPQUA BANK,CA,ELK GROVE,95624,4,12,Yes,N,Urban,0
2004,December,249000,240,GREATER SACRAMENTO CERT. DEVEL,CA,SACRAMENTO,95863,11,9,Yes,N,Urban,0
2004,March,100000,60,FIRST NIAGARA BANK NATL ASSOC,CA,SAN GABRIEL,91775,1,2,No,N,Urban,0
2004,August,77377,84,BANK OF AMERICA NATL ASSOC,CA,WALNUT,91789,0,3,No,Y,Urban,0
2004,July,49950,58,BANK OF AMERICA NATL ASSOC,CA,WINNETKA,91306,0,5,No,N,Urban,1
2004,June,25000,56,BANK OF AMERICA NATL ASSOC,CA,LA MESA,91942,0,1,No,Y,Urban,1
2004,January,50000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90010,0,5,No,Y,Urban,0
2004,April,40000,36,WELLS FARGO BANK NATL ASSOC,CA,SAN BERNARDINO,91730,6,26,No,Y,Urban,0
2004,October,22000,27,BANK OF AMERICA NATL ASSOC,CA,SANTA FE SPRINGS,90670,0,1,No,N,Urban,1
2004,April,50000,52,BANK OF AMERICA NATL ASSOC,CA,NEWHALL,91606,0,5,No,Y,Urban,1
2004,July,69451,84,BANK OF AMERICA NATL ASSOC,CA,FONTANA,92335,0,10,No,Y,Urban,0
2004,August,1132000,240,MORTGAGE CAP. DEVEL CORP,CA,CUPERTINO,95014,5,110,Yes,N,Urban,0
2004,November,10000,84,BANK OF AMERICA NATL ASSOC,CA,ANAHEIM,92807,0,1,No,Y,Urban,0
2004,May,500000,300,INTERNATL CITY BANK NATL ASSOC,CA,LONG BEACH,90802,2,2,Yes,N,Urban,0
2004,December,800000,300,CALIFORNIA BANK & TRUST,CA,BURBANK,91504,0,14,Yes,N,Urban,0
2004,February,14500,84,BANK OF AMERICA NATL ASSOC,CA,HUNTINGTON BEACH,92648,0,1,No,Y,Urban,0
2004,January,75318,84,BANK OF AMERICA NATL ASSOC,CA,NEWPORT BEACH,92660,0,3,No,Y,Urban,0
2004,May,902000,300,WELLS FARGO BANK NATL ASSOC,CA,PLEASANT HILL (PLEASANT HILLS),94523,4,2,Yes,N,Urban,0
2004,September,924000,300,BANC OF CALIFORNIA NATL ASSOC,CA,PASADENA,91104,0,6,Yes,N,Urban,0
2004,February,470000,240,WELLS FARGO BANK NATL ASSOC,CA,MODESTO,95035,0,4,Yes,N,Urban,0
2004,December,480200,300,AURORA BANK FSB,CA,LOS ANGELES,90028,0,1,Yes,N,Urban,0
2004,September,226612,1,WELLS FARGO BANK NATL ASSOC,CA,TRUCKEE,96161,1,10,No,Y,Urban,1
2004,October,53619,82,WELLS FARGO BANK NATL ASSOC,CA,SANTA ANA,92701,0,4,No,Y,Urban,0
2004,June,420000,208,UMPQUA BANK,CA,HERCULES,94547,0,2,No,N,Urban,1
2004,October,80000,60,WILSHIRE BANK,CA,PASADENA,91104,0,3,No,Y,Urban,0
2004,April,567000,300,BANK OF THE WEST,CA,SAN JOSE,95128,0,10,Yes,N,Urban,0
2004,January,371000,300,BANK OF THE WEST,CA,TAHOE CITY,96145,3,3,Yes,N,Urban,0
2004,August,50000,84,BANK OF AMERICA NATL ASSOC,CA,CULVER CITY,90230,0,2,No,Y,Urban,0
2004,May,55000,84,BANK OF AMERICA NATL ASSOC,CA,LAGUNA NIGUEL,92677,0,4,No,Y,Urban,0
2004,December,76609,19,BANK OF AMERICA NATL ASSOC,CA,SAN DIMAS,91773,0,2,No,Y,Urban,1
2004,October,527000,240,CDC SMALL BUS. FINAN CORP,CA,CHULA VISTA,91913,2,5,Yes,N,Urban,0
2004,September,99000,38,BANK OF AMERICA NATL ASSOC,CA,COSTA MESA,92626,0,8,No,N,Urban,1
2004,September,158000,240,BAY AREA EMPLOYMENT DEVEL CO,CA,SAN JOSE,95102,4,11,Yes,N,Urban,0
2004,March,45000,84,BANK OF AMERICA NATL ASSOC,CA,SIMI VALLEY (SIMI),93065,0,3,No,Y,Urban,0
2004,March,539100,300,AURORA BANK FSB,CA,HUNTINGTON BEACH,92648,0,25,Yes,N,Urban,0
2004,June,25000,1,CAPITAL ONE NATL ASSOC,CA,SIMI VALLEY (SIMI),93063,0,6,No,N,Undefined,1
2004,June,20000,84,BANK OF AMERICA NATL ASSOC,CA,WOODLAND HILLS,91364,0,2,No,Y,Urban,0
2004,August,309000,120,COMMUNITY BANK,CA,SIMI VALLEY (SIMI),93063,4,8,No,N,Urban,0
2004,July,188000,240,SBA - EDF ENFORCEMENT ACTION,CA,SACRAMENTO,95831,3,1,Yes,N,Urban,0
2004,August,1467000,300,UMPQUA BANK,CA,PALM DESERT,92260,3,15,Yes,N,Urban,0
2004,June,1656500,217,COMMUNITY W. BANK NATL ASSOC,CA,TAHOE CITY,96145,2,4,No,N,Urban,1
2004,June,1080000,300,"WACHOVIA SBA LENDING, INC.",CA,SAN JOSE,95126,8,2,Yes,N,Urban,0
2004,March,100000,84,CALIFORNIA BANK & TRUST,CA,SAN DIEGO,92103,4,14,No,Y,Urban,0
2004,July,91075,59,WELLS FARGO BANK NATL ASSOC,CA,ROSEVILLE,95661,2,58,No,Y,Urban,0
2004,July,1423700,300,BANK OF MANHATTAN NATL ASSOC,CA,LAWNDALE,90260,0,20,Yes,N,Urban,0
2004,February,50000,38,BANK OF AMERICA NATL ASSOC,CA,GRASS VALLEY,95949,0,1,No,Y,Urban,1
2004,June,269200,120,FIRST-CITIZENS BK & TR CO,CA,NEWPORT BEACH,92660,0,39,No,N,Urban,0
2004,March,160000,84,HANMI BANK,CA,GARDEN GROVE,92844,0,1,No,N,Urban,0
2004,February,1300000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,IRVINE,92614,25,40,Yes,N,Urban,0
2004,January,1022400,120,CITY NATIONAL BANK,CA,SOLANA BEACH,92037,0,15,No,N,Urban,0
2004,August,144000,300,OPUS BANK,CA,RANCHO SANTA MARGARITA,92685,0,11,Yes,N,Urban,0
2004,October,305000,240,MORTGAGE CAP. DEVEL CORP,CA,NEWARK,94560,3,7,Yes,N,Urban,0
2004,June,60000,60,HANMI BANK,CA,SANTA CLARA,95051,0,2,No,N,Urban,0
2004,April,10000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,91724,0,7,No,Y,Urban,0
2004,September,231921,41,CALIFORNIA BANK & TRUST,CA,MORENO,92553,0,12,No,Y,Urban,1
2004,November,50000,84,BANK OF AMERICA NATL ASSOC,CA,CARSON,90746,0,2,No,Y,Urban,0
2004,January,461000,300,HANMI BANK,CA,LOS ANGELES,90019,0,8,Yes,N,Urban,0
2004,October,50000,36,WELLS FARGO BANK NATL ASSOC,CA,MISSION VIEJO,92692,0,2,No,Y,Urban,0
2004,May,10500,84,CALIFORNIA BANK & TRUST,CA,CLOVIS,93613,0,1,No,Y,Urban,0
2004,February,47179,84,CALIFORNIA BANK & TRUST,CA,SACRAMENTO,95822,1,1,No,Y,Urban,0
2004,May,269000,240,BAY AREA EMPLOYMENT DEVEL CO,CA,SAN JOSE,95112,4,11,Yes,N,Urban,0
2004,July,10215,36,WELLS FARGO BANK NATL ASSOC,CA,GRAND TERRACE,92313,0,1,No,Y,Urban,0
2004,August,20000,84,BANK OF AMERICA NATL ASSOC,CA,SAN GABRIEL,91776,3,4,No,Y,Urban,0
2004,March,463500,120,BANK OF THE WEST,CA,EL CAJON,92020,0,11,No,N,Urban,0
1994,April,110000,120,PACIFIC WESTERN BANK,CA,SAN DIEGO,92103,0,5,No,N,Rural,0
2004,December,10000,27,BANK OF AMERICA NATL ASSOC,CA,MODESTO,95350,0,1,No,N,Urban,1
2004,March,50000,84,CAPITAL ONE NATL ASSOC,CA,SANTA BARBARA,93101,0,2,No,N,Urban,0
2004,April,226268,22,WELLS FARGO BANK NATL ASSOC,CA,SAN RAFAEL,94901,5,10,No,Y,Urban,1
2004,May,10000,84,BANK OF AMERICA NATL ASSOC,CA,CHULA VISTA,91910,0,1,No,Y,Urban,0
2004,March,20186,16,WELLS FARGO BANK NATL ASSOC,CA,MISSION VIEJO,92692,0,1,No,Y,Urban,1
2004,December,536000,240,CDC SMALL BUS. FINAN CORP,CA,SAN MARCOS,92069,25,130,Yes,N,Urban,0
2004,September,429000,300,CALIFORNIA BANK & TRUST,CA,HERMOSA BEACH,90254,0,3,Yes,N,Urban,0
2004,March,50000,84,BANK OF AMERICA NATL ASSOC,CA,NAPA,94558,0,7,No,Y,Urban,0
2004,September,50000,29,CAPITAL ONE NATL ASSOC,CA,BAKERSFIELD,93306,0,1,No,N,Urban,1
2004,March,50000,67,BANK OF AMERICA NATL ASSOC,CA,LA MIRADA,90638,0,4,No,Y,Urban,1
2004,April,65000,12,WILSHIRE BANK,CA,HAWTHORNE,90250,0,4,No,Y,Urban,0
2004,January,70000,60,WILSHIRE BANK,CA,RIVERSIDE,92508,0,3,No,Y,Urban,0
2004,October,206557,84,NATIONAL BANK OF CALIFORNIA,CA,LOS ANGELES,90038,3,2,No,N,Undefined,0
2004,March,130000,300,NORTH VALLEY BANK,CA,WEAVERVILLE,96093,0,6,Yes,N,Undefined,0
2004,December,536000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,SANTA ANA,92705,10,30,Yes,N,Urban,0
2004,November,145225,77,NATIONAL BANK OF CALIFORNIA,CA,LOS ANGELES,90038,3,2,No,Y,Undefined,0
2004,November,5000,84,INNOVATIVE BANK,CA,SAN JOSE,95127,3,1,No,N,Urban,0
2004,June,37333,60,WELLS FARGO BANK NATL ASSOC,CA,WINDSOR,95492,1,2,No,N,Urban,0
2004,June,621000,300,EAST WEST BANK,CA,SUNNYVALE,94086,0,5,Yes,N,Urban,0
2004,June,155000,192,"WACHOVIA SBA LENDING, INC.",CA,WHITTIER,90601,0,6,No,N,Urban,0
2004,March,50000,84,CALIFORNIA BANK & TRUST,CA,SAN DIEGO,92130,1,5,No,Y,Urban,0
1995,August,45000,84,BANK OF THE SIERRA,CA,PORTERVILLE,93257,0,4,No,N,Rural,0
1995,February,273000,300,WELLS FARGO BANK NATL ASSOC,CA,SANTA ANA,81301,0,22,Yes,N,Rural,0
2004,September,1340000,85,BANK OF AMERICA NATL ASSOC,CA,ENCINO,91436,0,25,No,N,Urban,0
1995,May,994600,300,WELLS FARGO BANK NATL ASSOC,CA,SAN DIEGO,92121,0,8,Yes,N,Rural,0
2004,October,1899500,300,U.S. BANK NATIONAL ASSOCIATION,CA,BERKELEY,94710,19,20,Yes,N,Urban,0
2004,October,164502,84,CALIFORNIA BANK & TRUST,CA,SAN CLEMENTE,92673,5,2,No,Y,Urban,0
2004,March,45000,84,"CITIBANK, N.A.",CA,CITY OF INDUSTRY (INDUSTRY),91745,0,2,No,Y,Urban,0
2004,September,308000,240,MORTGAGE CAP. DEVEL CORP,CA,SANTA ROSA,95403,6,12,Yes,N,Urban,0
2004,April,50000,33,CAPITAL ONE NATL ASSOC,CA,NEWPORT BEACH,92663,2,12,No,N,Urban,1
2004,November,50000,60,WILSHIRE BANK,CA,SYLMAR,91342,0,2,No,Y,Urban,0
2004,February,63000,41,CALIFORNIA BANK & TRUST,CA,CAMERON PARK,95682,2,6,No,Y,Undefined,1
2004,November,1340000,300,UMPQUA BANK,CA,SANTA ROSA,95404,0,17,Yes,N,Urban,0
2004,October,15000,84,CALIFORNIA BANK & TRUST,CA,SAN FRANCISCO,94115,0,1,No,Y,Urban,0
2004,November,675000,300,U.S. BANK NATIONAL ASSOCIATION,CA,LOS ANGELES,90022,4,16,Yes,N,Urban,0
2004,June,294000,300,U.S. BK NATL ASSOCIATION DBA P,CA,TWENTYNINE PALMS,92277,0,11,Yes,N,Urban,0
1995,April,401000,300,AMERICAN RIVER BANK,CA,CITRUS HEIGHTS,95621,0,8,Yes,N,Rural,0
2004,January,302400,300,UMPQUA BANK,CA,SAN DIEGO,92109,0,1,Yes,N,Urban,0
2004,March,208000,240,GREATER SACRAMENTO CERT. DEVEL,CA,SACRAMENTO,95817,5,3,Yes,N,Urban,0
2004,March,21081,36,WELLS FARGO BANK NATL ASSOC,CA,LOS ANGELES,90036,1,1,No,Y,Urban,0
2004,June,23611,84,"CITIBANK, N.A.",CA,CITRUS HEIGHTS,95610,0,1,No,Y,Urban,0
2004,June,450000,300,ORANGE COUNTY BUSINESS BANK,CA,IRVINE,92620,0,11,Yes,N,Urban,0
2004,November,661000,240,CDC SMALL BUS. FINAN CORP,CA,CORONA,92882,2,4,Yes,N,Urban,0
2004,January,665000,240,CDC SMALL BUS. FINAN CORP,CA,RIVERSIDE,92506,5,20,Yes,N,Urban,0
1995,May,45000,48,FREMONT BANK,CA,SAN JOSE,95118,0,3,No,N,Rural,0
2004,August,505000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,ORANGE,92867,8,8,Yes,N,Urban,0
2004,December,60014,36,WELLS FARGO BANK NATL ASSOC,CA,LOS ANGELES,90066,0,1,No,Y,Urban,0
1995,February,500000,300,WELLS FARGO BANK NATL ASSOC,CA,SACRAMENTO,95825,0,2,Yes,N,Rural,0
2004,September,58788,82,WELLS FARGO BANK NATL ASSOC,CA,MARTINEZ,94553,0,1,No,Y,Urban,0
2004,June,100000,12,BBCN BANK,CA,LOS ANGELES,90017,2,2,No,Y,Urban,0
2005,November,675000,300,PACIFIC CITY BANK,CA,LOS ANGELES,90015,0,3,Yes,N,Urban,0
1995,May,100000,84,"RABOBANK, NATIONAL ASSOCIATION",CA,VENTURA,93001,0,35,No,N,Rural,0
2005,January,200000,120,COMMUNITY BANK,CA,NORTH HOLLYWOOD,91606,0,5,No,N,Urban,0
2005,November,130000,60,HANMI BANK,CA,LONG BEACH,90804,0,3,No,N,Urban,0
2005,July,410000,129,COMMUNITY W. BANK NATL ASSOC,CA,SAN FRANCISCO,94133,0,3,No,N,Urban,1
2005,August,50000,84,CAPITAL ONE NATL ASSOC,CA,ONTARIO,91762,2,7,No,N,Urban,0
2005,September,35000,84,CAPITAL ONE NATL ASSOC,CA,CARMICHAEL,95608,1,1,No,N,Urban,0
2005,March,403700,300,U.S. BANK NATIONAL ASSOCIATION,CA,LOS ANGELES,90043,4,7,Yes,N,Urban,0
2005,November,100000,87,U.S. BK NATL ASSOCIATION DBA P,CA,IRVINE,92614,0,1,No,N,Urban,1
2005,June,100000,24,BBCN BANK,CA,GRANADA HILLS,91344,3,3,No,Y,Urban,0
2005,February,640000,300,NATIONAL BANK OF CALIFORNIA,CA,SYLMAR,91342,5,5,Yes,N,Urban,0
2005,December,99340,38,WELLS FARGO BANK NATL ASSOC,CA,LA PALMA,90623,1,2,No,Y,Urban,1
1995,November,100000,60,HANMI BANK,CA,LOS ANGELES,90006,0,6,No,N,Rural,0
2005,December,131000,120,CALIFORNIA BANK & TRUST,CA,LA MESA,91942,12,2,No,N,Urban,0
2005,June,45300,36,WELLS FARGO BANK NATL ASSOC,CA,EL CAJON,92021,0,1,No,Y,Urban,0
2005,April,299200,270,"RABOBANK, NATIONAL ASSOCIATION",CA,LATHROP,95330,0,6,Yes,N,Undefined,0
2005,August,186000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,ORANGE,92868,4,5,Yes,N,Urban,0
2005,February,60000,60,WELLS FARGO BANK NATL ASSOC,CA,SAND CITY,93955,2,2,No,N,Undefined,0
2005,December,652000,300,EAST WEST BANK,CA,TEMPLE CITY (RUDELL),91780,4,8,Yes,N,Urban,0
2005,June,175000,84,UMPQUA BANK,CA,CAMERON PARK,95682,0,1,No,N,Undefined,0
2005,July,25000,84,"CITIBANK, N.A.",CA,MORGAN HILL (MORGANHILL),95037,0,1,No,Y,Urban,0
2005,March,239000,240,GREATER SACRAMENTO CERT. DEVEL,CA,ELK GROVE,95624,5,10,Yes,N,Urban,0
2005,February,100000,60,WELLS FARGO BANK NATL ASSOC,CA,VAN NUYS,91411,1,9,No,N,Urban,0
2005,December,1300000,240,LOS ANGELES CNTY SMALL BUS. DE,CA,NEWPORT BEACH,92666,8,12,Yes,N,Urban,0
2005,May,169000,240,MORTGAGE CAP. DEVEL CORP,CA,SARATOGA,95070,2,1,Yes,N,Urban,0
1995,February,456000,240,ECONOMIC DEVEL CORP - SHASTA C,CA,REDDING,96001,9,70,Yes,N,Rural,0
2005,August,5000,84,BBCN BANK,CA,LOS ANGELES,90061,1,1,No,N,Urban,0
1995,January,100000,84,BBCN BANK,CA,NEWPORT BEACH,92663,0,5,No,N,Rural,0
2005,December,412000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92108,20,195,Yes,N,Urban,0
2005,January,549000,300,U.S. BANK NATIONAL ASSOCIATION,CA,ANAHEIM,92804,0,3,Yes,N,Urban,0
2005,January,50000,59,BBCN BANK,CA,GARDEN GROVE,92844,2,2,No,Y,Urban,0
1995,November,63000,84,"RABOBANK, NATIONAL ASSOCIATION",CA,PASO ROBLES,93446,0,1,No,N,Rural,0
2005,April,1440000,300,AURORA BANK FSB,CA,ORANGEVALE,95662,0,2,Yes,N,Urban,0
2005,May,549000,240,SBA - EDF ENFORCEMENT ACTION,CA,ALHAMBRA,91803,0,535,Yes,N,Urban,0
2005,November,889001,82,WELLS FARGO BANK NATL ASSOC,CA,VAN NUYS,91411,1,9,No,Y,Urban,0
1995,October,244836,300,COMPASS BANK,CA,BREA,92621,0,20,Yes,N,Rural,0
1995,May,221164,120,COMPASS BANK,CA,BREA,92621,0,15,No,N,Rural,0
1995,April,156000,300,LOANS FROM OLD CLOSED LENDERS,CA,SAN PABLO,94804,0,3,Yes,N,Rural,0
2005,April,100000,8,BBCN BANK,CA,DIAMOND BAR,91765,4,4,No,N,Urban,1
2005,December,20000,84,MUFG UNION BANK NATL ASSOC,CA,SAN DIEGO,92120,0,4,No,Y,Urban,0
2005,December,639000,300,"WACHOVIA SBA LENDING, INC.",CA,LOS ANGELES,90066,1,15,Yes,N,Urban,0
2005,June,100000,84,BANK OF SOUTHERN CALIFORNIA NA,CA,RAMONA,92065,0,5,No,N,Undefined,0
2005,September,253000,120,MUFG UNION BANK NATL ASSOC,CA,SAN CARLOS,94070,0,2,No,N,Urban,0
1995,August,96000,84,FIRST BANK,CA,SAN DIEGO,92101,0,3,No,N,Rural,0
2005,September,178000,300,CALIFORNIA BANK & TRUST,CA,MURRIETA,92563,1,2,Yes,N,Urban,0
2005,June,10000,84,MUFG UNION BANK NATL ASSOC,CA,SAN DIEGO,92126,0,1,No,Y,Urban,0
1995,February,41404,84,"RABOBANK, NATIONAL ASSOCIATION",CA,KING CITY,93930,0,8,No,N,Rural,0
1995,September,185000,300,BBCN BANK,CA,SAN BERNARDINO,92404,0,6,Yes,N,Rural,0
1995,April,105000,240,CDC SMALL BUS. FINAN CORP,CA,SANTA ANA,92701,9,13,Yes,N,Rural,0
2005,January,667000,240,SBA - EDF ENFORCEMENT ACTION,CA,SACRAMENTO,95834,1,220,Yes,N,Urban,0
2005,August,50000,36,HANMI BANK,CA,LOS ANGELES,90004,2,2,No,N,Urban,0
1995,February,75000,86,GE CAP. SMALL BUS. FINAN CORP,CA,GLENDALE,91204,0,2,No,N,Rural,0
2005,January,704000,219,AURORA BANK FSB,CA,DALY CITY,94014,2,2,No,N,Urban,1
2005,July,373000,240,CDC SMALL BUS. FINAN CORP,CA,CHINO,91730,7,5,Yes,N,Urban,0
2005,October,218300,120,CALIFORNIA BANK & TRUST,CA,SAN DIEGO,92101,3,8,No,N,Urban,0
2005,September,388000,240,CDC SMALL BUS. FINAN CORP,CA,MENIFEE,92586,1,5,Yes,N,Urban,0
1995,October,30000,84,FAR EAST NATIONAL BANK,CA,ROWLAND HEIGHTS,91748,0,5,No,N,Rural,0
2005,November,435000,240,CDC SMALL BUS. FINAN CORP,CA,CYPRESS,90630,5,15,Yes,N,Urban,0
2005,July,400000,84,GRANDPOINT BANK,CA,WOODLAND HILLS,91367,0,11,No,N,Urban,0
2005,March,30030,84,U.S. BANK NATIONAL ASSOCIATION,CA,LOS ANGELES,90046,2,3,No,Y,Urban,0
2005,September,85000,52,GOLDEN PACIFIC BANK NATL ASSOC,CA,DAVIS,95616,0,3,No,N,Urban,1
1995,July,100000,120,WELLS FARGO BANK NATL ASSOC,CA,THOUSAND OAKS,91362,0,13,No,N,Rural,0
2005,August,50000,84,PACIFIC WESTERN BANK,CA,ETIWANDA,91739,0,1,No,N,Urban,0
2005,November,227000,300,FIRST-CITIZENS BK & TR CO,CA,COSTA MESA,92626,0,7,Yes,N,Urban,0
2005,December,56217,28,WELLS FARGO BANK NATL ASSOC,CA,SHERMAN OAKS,91403,1,1,No,Y,Urban,1
2005,August,44076,60,WELLS FARGO BANK NATL ASSOC,CA,SANTA MONICA,90405,0,1,No,Y,Urban,0
1995,February,100000,120,WILSHIRE BANK,CA,LOS ANGELES,90006,0,1,No,N,Rural,0
1995,February,336500,288,CITICAPITAL SMALL BUS. FINANCE,CA,SPRING VALLEY,91977,0,3,Yes,N,Rural,0
2005,December,321000,300,BRIDGE BANK NATL ASSOC,CA,SAN JOSE,95131,1,2,Yes,N,Urban,0
2005,October,1512000,240,MORTGAGE CAP. DEVEL CORP,CA,SAN JOSE,95131,75,140,Yes,N,Urban,0
1995,September,25000,84,WELLS FARGO BANK NATL ASSOC,CA,NAPA,94558,0,2,No,N,Rural,0
2005,April,1234000,240,MORTGAGE CAP. DEVEL CORP,CA,PLEASANTON,94588,6,16,Yes,N,Urban,0
2005,June,100000,84,MUFG UNION BANK NATL ASSOC,CA,HEMET,92543,0,1,No,Y,Urban,0
2005,October,675000,263,U.S. BANK NATIONAL ASSOCIATION,CA,SAN JOSE,95112,0,2,Yes,N,Urban,1
2005,June,21673,31,MUFG UNION BANK NATL ASSOC,CA,GLENDALE,91203,0,10,No,Y,Urban,1
1996,December,31833,84,PACIFIC WESTERN BANK,CA,FALLBROOK,92028,0,7,No,N,Rural,0
2005,September,238000,240,SBA - EDF ENFORCEMENT ACTION,CA,VALENCIA,91354,1,3,Yes,N,Urban,0
1996,November,119500,84,MUFG UNION BANK NATL ASSOC,CA,HEMET,92543,0,8,No,N,Rural,0
2005,August,519000,240,CDC SMALL BUS. FINAN CORP,CA,INGLEWOOD,90301,12,27,Yes,N,Urban,0
2005,June,56960,84,MUFG UNION BANK NATL ASSOC,CA,TEMECULA,92590,0,2,No,Y,Urban,0
2005,December,250000,84,OPUS BANK,CA,TORRANCE,90505,10,50,No,N,Urban,0
2005,May,589000,267,VALLEY COMMUNITY BANK,CA,DALY CITY,94014,2,1,Yes,N,Urban,0
2005,April,1999000,240,CEN CAL BUSINESS FINANCE GROUP,CA,PARLIER,93648,20,120,Yes,N,Undefined,0
2005,June,320361,84,WELLS FARGO BANK NATL ASSOC,CA,WEST HOLLYWOOD (BR. P.O. NAME,90069,0,1,No,Y,Urban,0
2005,October,1525000,111,TELESIS COMMUNITY CU,CA,WILDOMAR,92595,0,3,No,N,Urban,1
2005,March,711000,240,SBA - EDF ENFORCEMENT ACTION,CA,LA CANADA,91011,3,22,Yes,N,Urban,0
1996,July,37000,66,WELLS FARGO BANK NATL ASSOC,CA,NORTH HIGHLANDS,95660,0,4,No,N,Rural,1
2005,September,593000,240,CDC SMALL BUS. FINAN CORP,CA,VISTA,92083,100,450,Yes,N,Urban,0
2005,May,325000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,PARAMOUNT,90723,11,13,Yes,N,Urban,0
2005,March,1256000,240,MORTGAGE CAP. DEVEL CORP,CA,NEWARK,94580,5,40,Yes,N,Urban,0
2005,August,25000,84,U.S. BANK NATIONAL ASSOCIATION,CA,CLOVERDALE,95425,0,3,No,Y,Urban,0
2005,March,39500,12,DESERT COMMUN BANK A DIVISION,CA,VICTORVILLE,92392,2,1,No,Y,Urban,0
1996,October,18000,85,NORTH VALLEY BANK,CA,ARCATA,95521,0,4,No,N,Rural,0
2005,March,1027000,240,CALIFORNIA COASTAL CERT. DEVEL,CA,VENTURA (CORPORATE NAME SAN BU,93003,20,327,Yes,N,Urban,0
2005,July,1476000,240,CDC SMALL BUS. FINAN CORP,CA,SIMI VALLEY (SIMI),93065,0,75,Yes,N,Urban,0
2005,February,144000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,LOS ANGELES,90044,0,1,Yes,N,Urban,0
2005,July,750000,120,WELLS FARGO BANK NATL ASSOC,CA,ROSEVILLE,95747,6,2,No,N,Urban,0
2005,July,297500,300,U.S. BANK NATIONAL ASSOCIATION,CA,INGLEWOOD,90301,0,10,Yes,N,Urban,0
2005,May,931000,240,CDC SMALL BUS. FINAN CORP,CA,MURRIETA,92562,10,10,Yes,N,Urban,0
2005,April,294274,84,WELLS FARGO BANK NATL ASSOC,CA,BURBANK,91502,0,8,No,Y,Urban,0
2005,February,29426,60,WELLS FARGO BANK NATL ASSOC,CA,NOVATO,94945,0,1,No,Y,Urban,0
2005,August,16679,18,MUFG UNION BANK NATL ASSOC,CA,MADERA,93638,0,1,No,Y,Urban,1
2005,October,78000,60,WILSHIRE BANK,CA,TORRANCE,90503,0,2,No,N,Urban,0
2005,February,962900,300,AURORA BANK FSB,CA,AZUSA,91702,5,11,Yes,N,Urban,0
2005,January,93000,240,ADVANTAGE CERT. DEVEL CORP,CA,INGLEWOOD,90305,10,6,Yes,N,Urban,0
2005,June,853000,240,CDC SMALL BUS. FINAN CORP,CA,CULVER CITY,90230,12,14,Yes,N,Urban,0
