APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Property on Map,Latitude,Longitude
5512012010,01/18/2018,Single Family,147 S MARTEL AVE,LOS ANGELES,CA,90036.0,5,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"147 S MARTEL AVE
LOS ANGELES, CA 90036
(34.072166, -118.351083)",34.072166,-118.351083
6002013014,01/31/2018,Single Family,1513 W 60TH ST,LOS ANGELES,CA,90047.0,8,Rediger Investment Mortgage Fund,Daren Rediger,818-842-2312,Rediger Investment Corp.,Daren Rediger,500  E Olive AVE  Burbank CA 91501,818-842-2312,"1513 W 60TH ST
LOS ANGELES, CA 90047
(33.985885, -118.302929)",33.985885,-118.302929
5003026014,01/05/2018,Single Family,1510 W 56TH ST,LOS ANGELES,CA,90062.0,8,Selene Finance LP,Grace Wesson,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,"1510 W 56TH ST
LOS ANGELES, CA 90062
(33.991468, -118.302697)",33.991468,-118.302697
2654023092,09/07/2018,Non-Residential,08554   BURNET AVE,LOS ANGELES,CA,91343.0,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"08554 BURNET AVE
LOS ANGELES, CA 91343
(34.226661, -118.463309)",34.226661,-118.463309
4327007003,01/17/2018,Multi-Family,10364 W EASTBORNE AVE,LOS ANGELES,CA,90024.0,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"10364 W EASTBORNE AVE
LOS ANGELES, CA 90024
(34.058875, -118.423989)",34.058875,-118.423989
5114033026,01/11/2018,Single Family,1161 E 40TH PL,LOS ANGELES,CA,90011.0,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"1161 E 40TH PL
LOS ANGELES, CA 90011
(34.010172, -118.254994)",34.010172,-118.254994
2620026009,09/07/2018,Single Family,10537 N ILEX AVE,LOS ANGELES,CA,91331.0,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"10537 N ILEX AVE
LOS ANGELES, CA 91331
(34.261493, -118.418812)",34.261493,-118.418812
2620024025,02/15/2018,Single Family,10326 N TELFAIR AVE,LOS ANGELES,CA,91331.0,7,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,"10326 N TELFAIR AVE
LOS ANGELES, CA 91331
(34.258225, -118.419895)",34.258225,-118.419895
5107002007,01/25/2018,Single Family,1214 E VERNON AVE,LOS ANGELES,CA,90011.0,9,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Coldwell Banker Sherman Oaks,PHILIP BORODA,15490   Ventura BLVD 100 Los Angeles CA 91403,818-728-3944,"1214 E VERNON AVE
LOS ANGELES, CA 90011
(34.003896, -118.253805)",34.003896,-118.253805
6014035008,01/09/2018,Single Family,1130 W 71ST ST,LOS ANGELES,CA,90044.0,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"1130 W 71ST ST
LOS ANGELES, CA 90044
(33.975414, -118.294793)",33.975414,-118.294793
5190009018,05/21/2018,Single Family,1133 S DACOTAH ST,LOS ANGELES,CA,90023.0,14,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"1133 S DACOTAH ST
LOS ANGELES, CA 90023
(34.024798, -118.209868)",34.024798,-118.209868
4405007017,08/30/2018,Single Family,12509 W SUNSET BLVD,LOS ANGELES,CA,90049.0,11,Israel Reynogold,Israel Reyngold,213-700-7134,,,,,"12509 W SUNSET BLVD
LOS ANGELES, CA 90049
(34.057646, -118.482401)",34.057646,-118.482401
2647019005,01/01/2018,Single Family,14153 W CLARETTA ST,LOS ANGELES,CA,91331.0,6,"US BANK NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"14153 W CLARETTA ST
LOS ANGELES, CA 91331
(34.253019, -118.441891)",34.253019,-118.441891
6002021031,01/12/2018,Single Family,1501 W 61ST ST,LOS ANGELES,CA,90047.0,8,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,"1501 W 61ST ST
LOS ANGELES, CA 90047
(33.984591, -118.302756)",33.984591,-118.302756
2507028019,01/05/2018,Single Family,12209 N HILLSDALE AVE,LOS ANGELES,CA,91342.0,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"12209 N HILLSDALE AVE
LOS ANGELES, CA 91342
(34.292343, -118.448186)",34.292343,-118.448186
2606014041,08/07/2018,Single Family,11922 N LOUISE AVE,LOS ANGELES,CA,91344.0,12,"Nationstar Mortgage, dba Mr. Cooper",Jaime Burgess,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"11922 N LOUISE AVE
LOS ANGELES, CA 91344
(34.287546, -118.510614)",34.287546,-118.510614
2345003033,01/05/2018,Multi-Family,13246 W CUMPSTON ST,LOS ANGELES,CA,91401.0,4,CitiMortgage,Erin Theobald,877-290-3997,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,"13246 W CUMPSTON ST
LOS ANGELES, CA 91401
(34.169895, -118.4214)",34.169895,-118.4214
2679009016,01/02/2018,Single Family,10410 N SWINTON AVE,LOS ANGELES,CA,91344.0,12,Fay Servicing LLC,Grace Wesson,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"10410 N SWINTON AVE
LOS ANGELES, CA 91344
(34.259644, -118.48594)",34.259644,-118.48594
2644030199,01/15/2018,Single Family,14501 W DAISY DR,LOS ANGELES,CA,91402.0,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"14501 W DAISY DR
LOS ANGELES, CA 91402
(34.241519, -118.448594)",34.241519,-118.448594
2715026046,01/12/2018,Single Family,11200 N CANBY AVE,LOS ANGELES,CA,91326.0,12,"Trojan Capital Investments, LLC",Don Madden III,877-684-9517,Apex Construction Services,Kuhn Mat,3600   Ocean Ranch BLVD  Oceanside CA 92056,760-634-6589,"11200 N CANBY AVE
LOS ANGELES, CA 91326
(34.273788, -118.534968)",34.273788,-118.534968
2502026016,01/11/2018,Single Family,15200 W DORIAN ST,LOS ANGELES,CA,91342.0,7,Nationstar Mortgage LLC,Code Compliance,888-480-2432,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"15200 W DORIAN ST
LOS ANGELES, CA 91342
(34.32215, -118.464299)",34.32215,-118.464299
4360004072,01/15/2018,Single Family,10787  WILSHIRE,LOS ANGELES,CA,90024.0,5,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,"Cyprexx Services, LLC",Code Compliance,41951   Remington AVE 150 Temecula CA 92590,877-339-8202,"10787 WILSHIRE
LOS ANGELES, CA 90024
(34.060066, -118.439111)",34.060066,-118.439111
2531026074,09/12/2018,Single Family,11683 N VANPORT AVE,LOS ANGELES,CA,91342.0,7,"CALIBER HOME LOANS, INC.",Kandyce Hughes,214-874-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"11683 N VANPORT AVE
LOS ANGELES, CA 91342
(34.282416, -118.394788)",34.282416,-118.394788
2676021026,06/14/2018,Single Family,16507 W DEARBORN ST,LOS ANGELES,CA,91343.0,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"16507 W DEARBORN ST
LOS ANGELES, CA 91343
(34.237533, -118.491859)",34.237533,-118.491859
4369038021,01/22/2018,Single Family,10850 W PORTOFINO PL,LOS ANGELES,CA,90077.0,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"10850 W PORTOFINO PL
LOS ANGELES, CA 90077
(34.096876, -118.457976)",34.096876,-118.457976
2338011017,08/16/2018,Multi-Family,11420 W OXNARD ST,NORTH HOLLYWOOD,CA,91606.0,2,"FLS Realty, LLC/NVSI, INC",Yefim Sklyar,213-880-8325,,,,,"11420 W OXNARD ST
NORTH HOLLYWOOD, CA 91606
(34.179429, -118.380014)",34.179429,-118.380014
4360004179,01/30/2018,Single Family,10751 S WILSHIRE BLVD,LOS ANGELES,CA,90024.0,5,Bank of the West,Doris Lawson,402-918-1550,National Field Representatives,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,"10751 S WILSHIRE BLVD
LOS ANGELES, CA 90024
(34.060287, -118.43824)",34.060287,-118.43824
2356030035,01/30/2018,Single Family,12321 W RIVERSIDE DR,LOS ANGELES,CA,91607.0,2,Selene Finance LP - Eric Moore,Eric Moore,877-338-3791,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,"12321 W RIVERSIDE DR
LOS ANGELES, CA 91607
(34.157617, -118.401522)",34.157617,-118.401522
2715001014,01/02/2018,Single Family,11052 N RESEDA BLVD,LOS ANGELES,CA,91326.0,12,Fay Servicing LLC,Grace Wesson,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"11052 N RESEDA BLVD
LOS ANGELES, CA 91326
(34.271269, -118.536105)",34.271269,-118.536105
2647024018,08/13/2018,Single Family,10047 N BORDEAUX AVE,LOS ANGELES,CA,91331.0,6,"VILLAGE CAPITAL &  INVESTMENT, LLC",RICHARD FIKE,847-550-7497,Los Angeles County Property Preservation,Eddie Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"10047 N BORDEAUX AVE
LOS ANGELES, CA 91331
(34.253605, -118.446038)",34.253605,-118.446038
2668001004,05/02/2018,Single Family,15821 W KINGSBURY ST,LOS ANGELES,CA,91344.0,12,"CALIBER HOME LOANS, INC.",CHRISTINE CAYANAN,214-874-4174,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"15821 W KINGSBURY ST
LOS ANGELES, CA 91344
(34.26367, -118.476889)",34.26367,-118.476889
5555029008,07/26/2018,Single Family,1581 N CRESCENT HEIGHTS BLVD,HOLLYWOOD,CA,90046.0,4,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"1581 N CRESCENT HEIGHTS BLVD
HOLLYWOOD, CA 90046
(34.100033, -118.367365)",34.100033,-118.367365
2620016027,09/20/2018,Single Family,13403 W PIERCE ST,LOS ANGELES,CA,91331.0,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"13403 W PIERCE ST
LOS ANGELES, CA 91331
(34.25869, -118.425004)",34.25869,-118.425004
6040016025,01/18/2018,Single Family,117 W 87TH ST,LOS ANGELES,CA,90003.0,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"117 W 87TH ST
LOS ANGELES, CA 90003
(33.95864, -118.274343)",33.95864,-118.274343
2530029009,06/18/2018,Single Family,11827 W GLAMIS ST,LOS ANGELES,CA,91342.0,7,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 11009 LOS ANGELES CA 90010,213-383-2097,"11827 W GLAMIS ST
LOS ANGELES, CA 91342
(34.276175, -118.39046)",34.276175,-118.39046
2530010026,01/08/2018,Single Family,11632 W KAGEL CANYON ST,LOS ANGELES,CA,91342.0,7,Mr. Cooper,Paula Acosta,800-468-1743,Assurant Field Services,Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728,800-468-1743,"11632 W KAGEL CANYON ST
LOS ANGELES, CA 91342
(34.276881, -118.385587)",34.276881,-118.385587
4242011039,01/02/2018,Non-Residential,1060 E PALMS BLVD,LOS ANGELES,CA,90291.0,11,Cal Pac Capital,Justin Johnson,949-383-4763,,,,,"1060 E PALMS BLVD
LOS ANGELES, CA 90291
(33.998835, -118.458044)",33.998835,-118.458044
5071017038,06/19/2018,Single Family,1621 S VINEYARD AVE,LOS ANGELES,CA,90019.0,10,"Trustee Corps, PHH Mortgage",Property Preservation,856-917-3306,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,"1621 S VINEYARD AVE
LOS ANGELES, CA 90019
(34.04614, -118.337357)",34.04614,-118.337357
6019006033,01/12/2018,Single Family,1200 W 78TH ST,LOS ANGELES,CA,90044.0,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"1200 W 78TH ST
LOS ANGELES, CA 90044
(33.969404, -118.296386)",33.969404,-118.296386
2649015028,04/27/2018,Single Family,10400 N ORION AVE,LOS ANGELES,CA,91345.0,7,US Bank NA as Trustee for LSF9 Master Participation Trust,Alan Satter,470-809-1103,WRI Property Management - Hilary Marks,Alan Satter,14726   Ramona AVE W8 Chino CA 91710,909-529-3707,"10400 N ORION AVE
LOS ANGELES, CA 91345
(34.259256, -118.471284)",34.259256,-118.471284
4263039017,01/08/2018,Multi-Family,1524 S WELLESLEY AVE,LOS ANGELES,CA,90025.0,11,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"1524 S WELLESLEY AVE
LOS ANGELES, CA 90025
(34.038238, -118.463888)",34.038238,-118.463888
7415024003,04/09/2018,Single Family,1110 N RONAN AVE,LOS ANGELES,CA,90744.0,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"1110 N RONAN AVE
LOS ANGELES, CA 90744
(33.785122, -118.272079)",33.785122,-118.272079
2341014037,01/17/2018,Single Family,12519 W MIRANDA ST,LOS ANGELES,CA,91607.0,2,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"12519 W MIRANDA ST
LOS ANGELES, CA 91607
(34.174856, -118.406071)",34.174856,-118.406071
5135032018,01/11/2018,Multi-Family,1415 S VALENCIA ST,LOS ANGELES,CA,90015.0,1,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"1415 S VALENCIA ST
LOS ANGELES, CA 90015
(34.041863, -118.276034)",34.041863,-118.276034
2237012001,01/25/2018,Single Family,14360 W KITTRIDGE ST,VAN NUYS,CA,91405.0,2,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"14360 W KITTRIDGE ST
VAN NUYS, CA 91405
(34.190669, -118.446355)",34.190669,-118.446355
5054026014,01/08/2018,Multi-Family,1459 W 25TH ST,LOS ANGELES,CA,90007.0,8,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"1459 W 25TH ST
LOS ANGELES, CA 90007
(34.033662, -118.293263)",34.033662,-118.293263
6065004027,08/27/2018,Single Family,10447 S MARY AVE,LOS ANGELES,CA,90002.0,15,Central Loan Administration & Reporting,Athena Santos,888-821-6452,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"10447 S MARY AVE
LOS ANGELES, CA 90002
(33.941145, -118.249612)",33.941145,-118.249612
2350002016,01/10/2018,Single Family,11558 W KILLION ST,LOS ANGELES,CA,91601.0,2,"Caliber Home Loans, INC",Kandyce Hughes,214-874-4174,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"11558 W KILLION ST
LOS ANGELES, CA 91601
(34.171291, -118.384332)",34.171291,-118.384332
2224027009,06/26/2018,Single Family,15946 W BASSETT ST,VAN NUYS,CA,91406.0,6,Cenlar FSB,ATHENA SANTOS,720-945-5431,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"15946 W BASSETT ST
VAN NUYS, CA 91406
(34.196103, -118.480958)",34.196103,-118.480958
2307017007,07/24/2018,Single Family,12352 W LULL ST,LOS ANGELES,CA,91605.0,2,"Trustee Corps, Bayview Loan Servicing",Madeline DeFranco,305-631-3760,Safeguard Properties Bron Inc,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,"12352 W LULL ST
LOS ANGELES, CA 91605
(34.209392, -118.402569)",34.209392,-118.402569
6074010025,09/07/2018,Multi-Family,155 W 109TH ST,LOS ANGELES,CA,90061.0,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Kash Construction and Management, INC.",Kash Rob,533  S Los Angeles ST  LOS ANGELES CA 90013,213-612-4995,"155 W 109TH ST
LOS ANGELES, CA 90061
(33.937388, -118.275855)",33.937388,-118.275855
2648013028,03/05/2018,Single Family,14669 W MINNEHAHA ST,LOS ANGELES,CA,91345.0,7,CAM Trust,Steve Huff,310-535-9293,BSI Financial,registrations dept,5716   Corsa AVE  Westlake Village CA 91362,814-827-4661,"14669 W MINNEHAHA ST
LOS ANGELES, CA 91345
(34.260012, -118.452463)",34.260012,-118.452463
2341011021,01/16/2018,Single Family,12731 W HATTERAS ST,LOS ANGELES,CA,91607.0,2,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Altisource Solutions, Inc",Altisource Solutions,"1000   Abernathy RD, Northpark Town, Center, Building 400   Atlanta GA 30328",866-952-6514,"12731 W HATTERAS ST
LOS ANGELES, CA 91607
(34.175769, -118.410561)",34.175769,-118.410561
5055020012,07/16/2018,Multi-Family,1185 1/2 W 24TH ST,LOS ANGELES,CA,90007.0,8,"Park Tree Investments 21, LLC",Jennifer Zartman,866-290-8795,Z Real Estate,Jonathan Zuckerman,510  E Foothill BLVD 208 San DImas AZ 91773,909-999-6888,"1185 1/2 W 24TH ST
LOS ANGELES, CA 90007
(34.034383, -118.28617)",34.034383,-118.28617
2330005024,09/12/2018,Single Family,13427 W ERWIN ST,LOS ANGELES,CA,91401.0,2,"SETERUS, INC",SETERUS INC,877-272-2149,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,"13427 W ERWIN ST
LOS ANGELES, CA 91401
(34.18304, -118.425382)",34.18304,-118.425382
2661025006,05/25/2018,Single Family,15739 W VINTAGE ST,LOS ANGELES,CA,91343.0,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"15739 W VINTAGE ST
LOS ANGELES, CA 91343
(34.251933, -118.475294)",34.251933,-118.475294
4356011008,01/22/2018,Single Family,1322 N BENEDICT CANYON DR,LOS ANGELES,CA,90210.0,5,JP Morgan Chase NA,Amy Lott,888-310-1506,"The Harvey Group, Inc.",Joyce Essex Harvey,301  N Canon DR E Beverly HIlls CA 90210,310-777-6375,"1322 N BENEDICT CANYON DR
LOS ANGELES, CA 90210
(34.095068, -118.429771)",34.095068,-118.429771
4357015031,01/31/2018,Single Family,1398 N DAVIES DR,LOS ANGELES,CA,90210.0,5,Cenlar FSB,Alton Payton,866-769-1958,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336,909-822-1706,"1398 N DAVIES DR
LOS ANGELES, CA 90210
(34.096902, -118.436781)",34.096902,-118.436781
2667002013,03/02/2018,Single Family,16125 W LUDLOW ST,LOS ANGELES,CA,91344.0,12,"Real Time Resolutions, Inc",FORECLOSURE Department,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"16125 W LUDLOW ST
LOS ANGELES, CA 91344
(34.271035, -118.483381)",34.271035,-118.483381
2276036033,01/09/2018,Single Family,14617 W ROUND VALLEY DR,LOS ANGELES,CA,91403.0,4,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"14617 W ROUND VALLEY DR
LOS ANGELES, CA 91403
(34.145972, -118.451153)",34.145972,-118.451153
5474012012,01/29/2018,Single Family,1532 N AVENUE 46,LOS ANGELES,CA,90041.0,14,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"1532 N AVENUE 46
LOS ANGELES, CA 90041
(34.124212, -118.215729)",34.124212,-118.215729
4326026106,01/09/2018,Single Family,10621 W EASTBORNE AVE,LOS ANGELES,CA,90024.0,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"10621 W EASTBORNE AVE
LOS ANGELES, CA 90024
(34.054189, -118.430804)",34.054189,-118.430804
4371037035,09/14/2018,Single Family,10266 W LELIA LANE,LOS ANGELES,CA,90077.0,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"10266 W LELIA LANE
LOS ANGELES, CA 90077
(34.100666, -118.443102)",34.100666,-118.443102
2747014045,01/17/2018,Single Family,10030  OWENSMOUTH,LOS ANGELES,CA,91311.0,12,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"10030 OWENSMOUTH
LOS ANGELES, CA 91311
(34.252216, -118.601664)",34.252216,-118.601664
6068008032,08/31/2018,Single Family,10833 S GORMAN AVE,LOS ANGELES,CA,90059.0,15,"Dovenmuehle Mortgage, Inc.",Juanita Howarter,847-550-7300,"Safeguard Properties Management, LLC",Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"10833 S GORMAN AVE
LOS ANGELES, CA 90059
(33.936261, -118.231441)",33.936261,-118.231441
5105002031,09/14/2018,Single Family,1563 E 53RD ST,LOS ANGELES,CA,90011.0,9,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,"1563 E 53RD ST
LOS ANGELES, CA 90011
(33.99481, -118.245636)",33.99481,-118.245636
2543029001,01/02/2018,Single Family,10349 W SIESTA DR,LOS ANGELES,CA,91040.0,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"10349 W SIESTA DR
LOS ANGELES, CA 91040
(34.249258, -118.356615)",34.249258,-118.356615
2607007002,01/09/2018,Single Family,11532 N CURRY AVE,LOS ANGELES,CA,91344.0,12,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,"11532 N CURRY AVE
LOS ANGELES, CA 91344
(34.280385, -118.509195)",34.280385,-118.509195
2639021011,01/12/2018,Single Family,14339 W OSBORNE ST,LOS ANGELES,CA,91402.0,6,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"14339 W OSBORNE ST
LOS ANGELES, CA 91402
(34.23317, -118.445184)",34.23317,-118.445184
