id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
92105-17003611,9,54483,54296,USA,7/13/21,0,0,Listed for sale,1626130000000.0,619000,673,San Diego,CA,1936,4053 46th St,92105.0,-117.0951843,32.75060272,0,Pride of ownership shows in this Spanish charmer! In the heart of City Heights this neighborhood is moments away from shops eateries and schools. The home boasts original built-ins a fireplace a coved ceiling in the dining area archways and an original front door. As you enter you will appreciate the original picturesque window and the custom solar mesh covering to keep the home naturally cool. White oak wood flooring was re-done when the current owners bought the home in 2011. North facing privacy windows are equipped in all the bedrooms. Drought-tolerant landscaping flagstones and an irrigation system make front yard maintenance simple. Enjoy cooking in the recently remodeled kitchen with upgrades that include a newer exhaust hood base cabinets a butcher-block counter and vinyl flooring. Ideal for entertaining dine al fresco in the spacious backyard with a gravel and paver patio and a lush lawn. With a one-car detached garage and enough space in the driveway for two vehicles parking is convenient! The backyard offers alleyway access. You won’t want to miss this home and all the amazing highlights it has to offer! Equipment:  Dryer Shed(s) Washer Sewer:  Public Sewer Topography: LL,USD,920,920.0,sqft,1,2,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92105-17014742,9,54484,54296,USA,7/13/21,0,0,Listed for sale,1626130000000.0,599000,462,San Diego,CA,1978,5016 Tiselle Way,92105.0,-117.0886993,32.73032379,0,Well maintained home on a corner lot in Oak Park. Bathrooms recently updated. Fireplace in living room with separate dining area and family room. Affordable with no HOA or special assessments. Sewer:  Sewer Available Sewer Connected Topography: LL,USD,1296,1296.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92120-17193467,9,54485,54296,USA,7/12/21,0,0,Sold,1573170000000.0,485000,294,San Diego,CA,1957,5597 Hamill Ave,92120.0,-117.0690613,32.7997551,0,WOW! Added 750 sq ft permitted addition. New Master bedroom 20X12 new Master bathroom and walk in closet. In house Laundry room with plenty of storage. Office nook. The house has gone thru a complete remodel from new plumbing and waste lines all new electrical throughout the house. New heater and A/C also complete rebuild of the kitchen with new cabinets and counters with appliances. Just finishing up....will be on the market this Weekend Saturday July 17,USD,1650,1650.0,sqft,1,2,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92120-16986826,9,54486,54296,USA,7/12/21,0,0,Listed for sale,1625790000000.0,759900,690,San Diego,CA,1956,4864 Elsa Rd,92120.0,-117.0896912,32.78410339,0,Great opportunity to own in the highly desirable Allied Gardens neighborhood in San Diego!! This home shows true pride of ownership and features 3 bedrooms 1 bathroom wood flooring granite counters stainless appliances dual pane windows crown molding recessed lighting ceiling fans 2 car garage and a huge enclosed patio with tile flooring. Amazing yard with lush landscaping artificial grass bridge and panoramic city views. Located in close proximity to freeway access schools and shopping.,USD,1102,1102.0,sqft,1,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92120-16986097,9,54488,54296,USA,7/11/21,0,0,Listed for sale,1625960000000.0,789000,716,San Diego,CA,1955,6397 Estrella Ave,92120.0,-117.0884399,32.78975677,0,Beautifully remodeled 3 bedroom spacious gem in the heart of Allied Gardens.  New Galley Kitchen stainless steel appliances. Tankless water heater wood flooring French doors leading to the gorgeous back yard area perfect for entertaining friends and family.    Professional photos to be uploaded this week. Sewer:  Sewer Connected Topography:\u200b\u200b\u200c\u200b\u200b\u200b\u200b\u200c\u200b\u200c\u200b\u200b\u200b\u200c\u200b\u200b\u200b\u200b\u200c\u200c\u200b\u200b\u200b\u200b\u200b\u200b\u200c\u200c\u200b\u200b\u200b\u200b LL,USD,1102,1102.0,sqft,1,3,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92105-17011068,9,54489,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,549900,671,San Diego,CA,1930,3418 Menlo Ave,92105.0,-117.0947571,32.74153519,0,Charming Updated Cottage Bungalow on Secluded City Heights End Street! Enjoy Canyon Breezes on Double Lot.  Updated Kitchen Newer Appliances Newer Windows Upgraded Electrical Lovely Hardwood Flooring throughout Remodeled Bathroom!  Laundry Room!! 1 Car Detached Garage AND Studio/Workshop which can be made into Separate Granny Flat. Located near City Heights Village. Equipment:  Range/Oven Sewer:  Sewer Connected Topography:,USD,820,820.0,sqft,1,3,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92115-17005666,9,54490,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,449000,391,San Diego,CA,1984,3926 60th St UNIT 185,92115.0,-117.0696106,32.74853516,0,Magnificent 3-bed/2.5-bath 3-story attached townhouse inside the gated College Park Towne homes Community waiting for you to be its new owner. This move-in ready house features an upgraded kitchen and bathrooms. The laminated wood floor & tile floor throughout except 2 carpeted guest bedrooms. A private front patio and a large balcony accessed from the living room. Master bedroom with vaulted ceiling full bath walk-in closet & its own balcony. Ground floor with attached 2-car garage and laundry room. This lovely townhouse is about 7 miles east of Downtown San Diego less than 2 miles south of SDSU and conveniently located nearby schools shopping parks and I-8 & CA-94 freeway access. Complex Features:  Equipment:  DryerGarage Door Opener Washer Sewer:  Sewer Connected Topography: GSL,USD,1147,1147.0,sqft,3,3,0,1,2,1,Three Or More,0,1,0,0,TOWNHOUSE,San Diego County
92119-17198587,9,54491,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,1199950,557,San Diego,CA,1964,7853 Blue Lake Dr,92119.0,-117.0302124,32.79175568,0,Exquisite 4 bedroom remodel in a very desirable location. Elegant touches throughout including open concept floor plan spacious kitchen w/XL island ss appliances chef Thor gas stove quartz counter tops American Mohawk wood lam. flooring new windows new roof entertainers yard w/large sparkling remodeled pool and fruit trees. New bathroom vanities w/tile showers. Large master bath w/double sink vanity.  HDMI & power above the beautiful fireplace in living room. New HVAC & new elec. Sub panel.  New landscaping front/back with automated sprinklers. XL driveway to park your toys.  Beautiful decorative cedar wood on exterior. Near Lake Murray and trails schools & shopping.  Great location near Lake Murray trails shopping top rated schools parks golfing and boating playgrounds baseball and softball fields. Rare opportunity to own a remodeled split level home in one of the most desirable locations. Equipment: Garage Door OpenerPool/Spa/Equipment Range/Oven Sewer:  Sewer Connected Topography: LL,USD,2156,2156.0,sqft,3,4,0,1,2,1,Multi/Split,1,1,0,0,SINGLE_FAMILY,San Diego County
92115-16993651,9,54492,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,849900,492,San Diego,CA,1948,4570 48th St,92115.0,-117.0909805,32.76045227,0,Wonderful Investor/flipper opportunity in Talmadge! This beloved family home with tons of potential is in one of the most sought after areas of San Diego! Great square footage on a large lot 2 car garage (with alley access) and a fully fenced and well cared for backyard. Comp roof was replaced within the last 3-4 years. Fantastic opportunity to open things up here and add your personal touches! Sewer:  Sewer Available Topography: LL,USD,1728,1728.0,sqft,3,4,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92115-17007606,9,54493,54296,USA,7/10/21,0,0,Listed for sale,1625880000000.0,599000,530,San Diego,CA,1952,3818 Boren St,92115.0,-117.0633163,32.74831009,0,Wonderful 3 bedroom 2 bath home located on a quiet street in Redwood village. Air conditioning and forced heat throughout. Updated kitchen with shiplap ceilings pantry with pull out shelves and portable island. Masterbedroom is added on and has true master suite with ADA compliant bathroom. Tiered backyard with fruit trees and lots of possibilities. One car garage. Washer and dryer in garage. All appliances convey.,USD,1130,1130.0,sqft,2,3,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92120-17195697,9,54494,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,919990,465,San Diego,CA,1980,5912 Caminito De La Taza,92120.0,-117.0612564,32.78638077,0,Coveted DEL CERRO HEIGHTS GATED community. Expansive UNOBSTRUCTED VIEWS from all rooms! TURN KEY DETACHED home on CUL-DE-SAC. Top quality CUSTOM KITCHEN stainless appliances granite counters pantry. Attached 2 car garage has new epoxy coating. Three large patios fenced yard large under house storage area + more. Gas fireplace. Large screen TV. Master Suite with large deep soaking tub. 2nd bedrm has full bath. New carpet/paint. Park Tennis Courts Pool Hot Tub Exercise Gym Clubhouse. Sewer:  Sewer Connected,USD,1980,1980.0,sqft,3,2,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92120-16987632,9,54495,54296,USA,7/9/21,0,0,Sold,1470100000000.0,435000,304,San Diego,CA,1983,5561 Adobe Falls Rd UNIT C,92120.0,-117.0787964,32.78115845,0,Beautifully updated bungalow style townhome. Stunning kitchen w/white cabinets Quartzite countertops farm-style sink and built-in beverage fridge. In addition to plenty of storage enjoy an oversized double door pantry. Many updates have been made to this home. Carpet replaced in 2020 HVAC replaced in 2018. Newer windows paint recessed lighting landscaping w/turf pergola kitchen. In garage: cabinetry laundry w/custom risers new drywall lighting epoxied flooring and added attic w/dropdown stairs. Enjoy multiple outdoor spaces in either the atrium that sits in the middle of home or your own private backyard. Skylights in home offer natural lighting throughout.,USD,1433,1433.0,sqft,2,3,0,1,2,1,One,0,1,0,0,TOWNHOUSE,San Diego County
92115-16993529,9,54496,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,650000,749,San Diego,CA,1927,4604 50th St,92115.0,-117.0870819,32.76107025,0,"""This is a fixer please make sure your client reads the  Physical Inspection Termite Inspection and CC&Rs(which have no HOA dues) which are attached  Will be accepting offers through July 18th. No court confirmation nor subject to overbid. Equipment:  Dryer Washer Sewer:  Sewer Connected Topography: LL""",USD,868,868.0,sqft,2,2,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92115-17004961,9,54498,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,599000,635,San Diego,CA,1938,5833 Estelle St,92115.0,-117.0718613,32.75808716,0,Charming character bungalow with art deco flair. Spacious interior features hardwood floors upgraded dual-paned vinyl windows updated kitchen with corner sink and cozy breakfast nook. Separate laundry room with pantry. Master bedroom with ceiling fan and windows overlooking the backyard. Full bath with custom tile and jetted spa tub. Backyard offers low maintenance landscaping with plenty of space to play and entertain. Detached two car garage accessed by a long driveway that may possibly accommodate boat or RV storage.  Close to SDSU Kroc Center and tons of shopping and dining options. Sewer:  Sewer Connected Topography: LL,USD,943,943.0,sqft,1,2,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
91942-16999787,9,54499,46089,USA,7/8/21,0,0,Listed for sale,1625700000000.0,809000,435,La Mesa,CA,1972,4737 Normandie Pl,91942.0,-117.0441895,32.76483536,0,LA MESA! 3 BR/2 Bath Single Story Well Cared for Home with Gorgeous Mature Low Maintenance Landscaping. Centrally Located close to Freeways SDSU and all that San Diego has to Offer. In Ground Pool And Spa Just in Time for Summer and Entertaining!! Beautifully Remodeled Kitchen with Granite Countertops Stainless Steel Appliances  Ample Cabinets and Spacious Storage. Formal Dining Area and Eat in Area in Kitchen. Family Room with Fireplace and Doors that Open up to your own Private Oasis.  Remodeled Master Bathroom and Hall Guest Bath with Skylight. Dual Pane Windows Newer A/C (2017) FULLY OWNED Solar and Thermal Heat for Pool. Sound System Speakers and All Appliances Convey! Equipment:  DryerPool/Spa/Equipment Washer Sewer:  Sewer Available Topography: LL,USD,1859,1859.0,sqft,2,3,0,1,2,1,One,1,1,0,0,SINGLE_FAMILY,San Diego County
